ax_fft,ax_freq,ay_fft,ay_freq,az_fft,az_freq
7471.9843025069,752.0,1282.0192380218796,752.0,1788.5094351665955,752.0
2110.331275455699,754.0,1252.1135845634929,754.0,1166.9246359692024,754.0
6263.008967050435,756.0,1641.0341179492818,756.0,345.6569632464608,756.0
21313.60133541865,758.0,6099.337126900248,758.0,1063.1953531330296,758.0
12621.188019726138,760.0,5905.4235977626895,760.0,1038.5432377100665,760.0
5283.049503613861,762.0,1057.3996105238405,762.0,860.4021552124628,762.0
982.9592354698518,764.0,2661.1130056959105,764.0,1043.6556545048236,764.0
2883.1514287276814,766.0,1886.3705954268517,766.0,703.5387447029646,766.0
6585.53772893084,768.0,3502.5210833178794,768.0,645.0361045975444,768.0
7056.149581220222,770.0,4533.337490142799,770.0,2153.108486097665,770.0
2260.0964778699336,772.0,2515.8985938010624,772.0,2760.026279647629,772.0
3160.3855751919814,774.0,2252.568889800378,774.0,2023.4328359666845,774.0
1472.029034593875,776.0,2462.0486103041103,776.0,1817.3907112707636,776.0
5493.493605922865,778.0,1584.6576990540234,778.0,455.3648396568355,778.0
3094.562846823636,780.0,473.9670265029912,780.0,1456.313316717575,780.0
3970.3125400682725,782.0,1933.6952289570131,782.0,376.6220132270068,782.0
13767.450949094888,784.0,2610.708888965654,784.0,499.39842221150695,784.0
6545.965975071188,786.0,2803.750295612948,786.0,293.80751477454277,786.0
3849.213383318252,788.0,1796.13865043836,788.0,1504.7329281735442,788.0
13314.616842963376,790.0,1094.7330928752358,790.0,2324.7195621735714,790.0
9780.857438648709,792.0,948.0173956458942,792.0,1473.4549420072133,792.0
27720.150496594822,794.0,1299.0628402673733,794.0,1163.4129766837254,794.0
41057.54688598226,796.0,3411.7277413163124,796.0,6372.178700426998,796.0
24689.537635931734,798.0,3829.0809959974445,798.0,5654.519956249332,798.0
6576.971763227442,800.0,277.1456825759976,800.0,2187.712603418453,800.0
3643.4514477863545,802.0,688.8578695553698,802.0,2046.2610559294792,802.0
4437.638329963179,804.0,1890.0931234136474,804.0,2335.5821289248543,804.0
3686.2074253303713,806.0,593.827597788507,806.0,1914.3555724548762,806.0
7608.816743292307,808.0,1991.6727913054967,808.0,963.8571739219766,808.0
7134.220115691451,810.0,1893.9997824246555,810.0,718.2752358197822,810.0
3541.237057590264,812.0,630.8149916216713,812.0,1194.9185387505504,812.0
5334.169626007039,814.0,651.0563287899802,814.0,1272.192219222922,814.0
2354.9110313960455,816.0,368.87181247239675,816.0,1773.296966355587,816.0
3848.0501290477846,818.0,181.39216798056538,818.0,399.36930133340337,818.0
8460.612061150769,820.0,500.86391001965546,820.0,1422.7664662723537,820.0
5643.823280587331,822.0,2199.837348358036,822.0,669.9092893537015,822.0
11052.263775275454,824.0,1347.1276155615926,824.0,1795.770848927356,824.0
5180.982735058343,826.0,615.1882182402328,826.0,1911.584738133201,826.0
7394.293392208118,828.0,1083.0605969604032,828.0,1715.9797209362753,828.0
4645.748593076823,830.0,1678.3091407675072,830.0,1679.5410571001264,830.0
4557.090318454006,832.0,1471.3785678020313,832.0,796.6158783476868,832.0
3745.5882534762436,834.0,692.6271444961139,834.0,573.8153890987919,834.0
6128.704769994636,836.0,953.4105460494433,836.0,683.2560933022093,836.0
5477.244963238862,838.0,1845.5491111907702,838.0,663.6850625361502,838.0
6046.771168048845,840.0,897.5821889962165,840.0,723.344242593693,840.0
3682.852512137144,842.0,882.3829750812044,842.0,1119.3526754501802,842.0
5595.228293116617,844.0,3332.2305354996474,844.0,1924.777539438961,844.0
23860.462211342434,846.0,8272.115617283145,846.0,5511.440288792739,846.0
19479.901648493924,848.0,5382.822626712683,848.0,3473.2791750628944,848.0
2379.1277075714756,850.0,1482.6106341728446,850.0,914.7340393568312,850.0
3474.9844840882993,852.0,956.5237804834572,852.0,1541.6991825381606,852.0
5946.480023793441,854.0,868.0253966024185,854.0,592.2396250669899,854.0
12028.993181873137,856.0,798.9886625388845,856.0,1389.6980085890928,856.0
21727.872652696686,858.0,2632.291755437117,858.0,688.7942387048197,858.0
13372.288463073666,860.0,2719.7933425003084,860.0,346.3279224656722,860.0
6970.329612241015,862.0,555.7859469088374,862.0,771.8842962204294,862.0
3740.3794885333314,864.0,1194.3782209797505,864.0,1340.1846646431195,864.0
3692.17096742297,866.0,1577.4518325694296,866.0,374.70742316799294,866.0
8612.844849164507,868.0,872.8428336182967,868.0,1673.148090081691,868.0
3836.3494262343156,870.0,571.1656250582448,870.0,3127.1027820534932,870.0
2605.2902920457673,872.0,328.1285280353716,872.0,3016.7287722264477,872.0
6780.499520920027,874.0,1184.972485537153,874.0,1440.5414726057372,874.0
4048.889740460091,876.0,883.2702644623845,876.0,227.76951712443432,876.0
7314.053429318587,878.0,1056.0445874341458,878.0,702.8684299891337,878.0
1122.3340641114855,880.0,1079.9907201718718,880.0,437.81058423545613,880.0
3690.549962623233,882.0,1545.5843352335985,882.0,1255.0017602471598,882.0
10602.000095144613,884.0,1751.5472971477136,884.0,1526.5169654891806,884.0
3649.3529173120332,886.0,712.4859340003234,886.0,1166.9097398098677,886.0
5599.690364064896,888.0,650.2480859288133,888.0,1786.6093822369428,888.0
2317.9786954722626,890.0,1391.0595668900016,890.0,1328.362606214624,890.0
5971.11479297,892.0,1308.797697205172,892.0,1682.6586676720208,892.0
15623.897522263405,894.0,2242.067357709219,894.0,2046.602557239427,894.0
36097.2240824575,896.0,4364.358499324323,896.0,7172.664136520568,896.0
9061.91152223356,898.0,3113.346213142722,898.0,4517.890702497883,898.0
7246.966141317571,900.0,1588.563874240354,900.0,1774.947282452836,900.0
3969.35960569606,902.0,1477.408671386047,902.0,1538.1789877569627,902.0
4386.331538722058,904.0,1038.2099552227633,904.0,1161.9631942239992,904.0
4413.221236122446,906.0,1430.7466921303853,906.0,570.1534569103646,906.0
5705.928290687912,908.0,1445.393616171787,908.0,328.4259393540706,908.0
8651.471956431784,910.0,733.1599399755776,910.0,724.5614956881027,910.0
3321.0412519362267,912.0,970.7952844508825,912.0,1038.0376957001806,912.0
5545.835541611587,914.0,363.0885607971611,914.0,1531.9639607941442,914.0
2595.0148869154687,916.0,84.19526376603666,916.0,1075.7765885347035,916.0
141.44898647651326,918.0,1526.4660015345776,918.0,1834.2087118420632,918.0
3703.122168414969,920.0,1901.8156908554574,920.0,447.07087763141425,920.0
5317.9596569445075,922.0,165.26580459456656,922.0,220.03812868096534,922.0
12474.866601432108,924.0,903.786498013551,924.0,730.4460651631152,924.0
2664.461854123612,926.0,921.2623701324407,926.0,653.21099471186,926.0
4284.338960493592,928.0,167.160470070241,928.0,777.1695730346943,928.0
13128.647642175523,930.0,1204.5896378689038,930.0,699.5127541267533,930.0
13598.621141075537,932.0,1661.9740680642913,932.0,1501.8274949834924,932.0
12329.306220873952,934.0,665.4764876641882,934.0,1604.6225617157418,934.0
2271.700515524768,936.0,1615.1950998333411,936.0,264.0412654146495,936.0
2484.33898845357,938.0,1966.3468645703708,938.0,988.1743209722607,938.0
6538.779016262811,940.0,2082.583133084692,940.0,1153.7725531966712,940.0
2994.6516804610387,942.0,2531.1567254716724,942.0,2067.6729595176757,942.0
1836.0464711750205,944.0,3268.793698500576,944.0,4426.160731650154,944.0
19663.006898930853,946.0,5786.728499818586,946.0,7771.388967574856,946.0
9731.23788800993,948.0,2511.773647247537,948.0,2434.5724371658102,948.0
3061.6321094375257,950.0,316.43466441438255,950.0,1061.5027561415518,950.0
3024.426514423677,952.0,587.3641326916468,952.0,379.5457572619627,952.0
10811.766820795565,954.0,1038.8304456588098,954.0,540.0760219543654,954.0
11738.42442057774,956.0,632.4535320610961,956.0,417.8412080406348,956.0
11521.070765026858,958.0,957.2737541987301,958.0,1379.121804546261,958.0
19649.194354608262,960.0,814.607256041453,960.0,584.7072261908339,960.0
10559.678030355008,962.0,981.7513073739415,962.0,80.12018192498846,962.0
1017.4068661999725,964.0,626.2158361309606,964.0,766.4432266594922,964.0
3827.0075700467823,966.0,1780.9511480321614,966.0,946.8695169167331,966.0
2001.7954112980715,968.0,886.4200019955265,968.0,2167.995206789325,968.0
3534.9706812553864,970.0,977.7109574253248,970.0,2354.083578701896,970.0
2240.1464069720937,972.0,1256.6597200467272,972.0,1371.0936154717813,972.0
3566.694547433738,974.0,914.7146326023759,974.0,68.96213287172591,974.0
602.4794506881874,976.0,1312.1144846322713,976.0,1426.3316845367763,976.0
578.4847418432703,978.0,2135.8022873158493,978.0,1335.7203844910564,978.0
5065.084371418742,980.0,597.3842908637556,980.0,447.3765543816972,980.0
1527.6833026695247,982.0,1478.9731197585525,982.0,655.7087524760151,982.0
2229.993496673249,984.0,659.5078456406864,984.0,809.5441665554046,984.0
4297.87528291656,986.0,439.0864826700611,986.0,301.2067930902261,986.0
1784.3891282712948,988.0,640.6155815482429,988.0,527.0745328163226,988.0
3901.772983667254,990.0,1139.1249201188616,990.0,1205.8708433417235,990.0
4613.194892658088,992.0,1251.1002113318052,992.0,1204.5178492106058,992.0
16604.2320815354,994.0,1527.3680683685543,994.0,1402.2903372097157,994.0
29854.874497073404,996.0,4663.2129493262255,996.0,5390.81720487699,996.0
6451.875879046657,998.0,1776.6739118601854,998.0,2041.8000652536145,998.0
9784.571930071837,1000.0,1612.488182070861,1000.0,764.1038602094615,1000.0
2937.877678083879,1002.0,2080.8505401501916,1002.0,730.7819811307237,1002.0
1355.4910419859052,1004.0,1204.338722515745,1004.0,701.9030033298568,1004.0
6124.875081829685,1006.0,1522.0321560777697,1006.0,647.7431403413711,1006.0
5248.135470301555,1008.0,1982.1675750519332,1008.0,606.2460535510613,1008.0
3887.3391816730114,1010.0,1287.1771133098705,1010.0,526.8686025385946,1010.0
872.2733438657738,1012.0,389.60681207418816,1012.0,1280.9738385423848,1012.0
3396.716211483716,1014.0,111.332843722863,1014.0,388.12046606912634,1014.0
3497.3482817076338,1016.0,588.7763537356925,1016.0,279.0345624235936,1016.0
6657.857345260571,1018.0,1877.8959334980289,1018.0,790.98139095748,1018.0
5121.104810295821,1020.0,3224.0223936525813,1020.0,857.3370079929115,1020.0
2788.555333882333,1022.0,991.2139816343137,1022.0,886.5032304047081,1022.0
5081.725752141191,1024.0,490.6574516762061,1024.0,1611.3604432391064,1024.0
11537.649632316356,1026.0,540.3775590005914,1026.0,800.8743481715534,1026.0
8962.64649883479,1028.0,1475.365736409252,1028.0,1171.9807223560722,1028.0
12722.039153000607,1030.0,1661.1821112585515,1030.0,657.2063836791383,1030.0
7740.229028060704,1032.0,2922.416135349935,1032.0,1726.7918396421858,1032.0
11597.211487405333,1034.0,1994.01860916616,1034.0,1494.7349543808125,1034.0
5618.331525095421,1036.0,916.3047952182424,1036.0,80.5741224785706,1036.0
3065.618993285979,1038.0,671.9030584918295,1038.0,646.3488386698781,1038.0
10952.856577950515,1040.0,1601.7279742455548,1040.0,916.0642316747128,1040.0
6166.630073366623,1042.0,1409.2517816467937,1042.0,731.9748469031671,1042.0
30412.552561391203,1044.0,4591.086518994965,1044.0,4469.031881197026,1044.0
48264.05869308776,1046.0,7920.184189416017,1046.0,7344.110024591409,1046.0
15096.398147168831,1048.0,2438.4021127696465,1048.0,2509.403619089511,1048.0
3497.4873761671306,1050.0,829.202273636293,1050.0,1078.194713544907,1050.0
2828.3776794301125,1052.0,579.7341158139222,1052.0,495.83797662019407,1052.0
4917.632960967951,1054.0,718.4536997215963,1054.0,724.8008641569485,1054.0
6422.322109493348,1056.0,835.7348241888014,1056.0,378.0229068177149,1056.0
3904.0413098764825,1058.0,1085.3273265464118,1058.0,1178.410025436023,1058.0
16064.894865915223,1060.0,1894.464838996579,1060.0,1454.4688237726314,1060.0
7539.1538985931,1062.0,960.3035430853954,1062.0,890.8160294189079,1062.0
1771.4210329177147,1064.0,1343.2260411622963,1064.0,813.3660574278971,1064.0
9515.006181055687,1066.0,1010.6643116437959,1066.0,1989.7023908303277,1066.0
11814.650231776666,1068.0,1156.3184245909326,1068.0,2015.3524756639738,1068.0
5204.757638551085,1070.0,2035.613221383106,1070.0,1200.1847898589212,1070.0
2586.5344108700283,1072.0,759.2982868876594,1072.0,530.1401746780637,1072.0
3181.556411729894,1074.0,1429.2956558332091,1074.0,537.2033263451904,1074.0
2092.779008444109,1076.0,899.0014244105695,1076.0,685.4757366494157,1076.0
11493.55048208391,1078.0,1919.3281745037725,1078.0,840.4480050022447,1078.0
13952.681386599194,1080.0,1641.9495612396345,1080.0,1386.7201995709524,1080.0
13521.507291393693,1082.0,840.8314807978828,1082.0,2530.113413657817,1082.0
4348.706699818598,1084.0,1628.3918947425968,1084.0,2403.2053567218322,1084.0
7467.3430852850715,1086.0,1270.498065124497,1086.0,1073.9924770343073,1086.0
6492.01262901565,1088.0,1502.9385307148546,1088.0,176.0541622608355,1088.0
6396.951011490878,1090.0,1347.897724115366,1090.0,984.6938350197058,1090.0
9294.114809228988,1092.0,1724.680853022608,1092.0,1662.3418869388959,1092.0
31166.64379115663,1094.0,4395.215428250964,1094.0,3304.3907385407197,1094.0
44001.13453521667,1096.0,7249.707126961403,1096.0,5201.358472797388,1096.0
14192.609886125843,1098.0,1562.8553677251339,1098.0,1436.7848936412145,1098.0
9798.667431709484,1100.0,450.5096069727981,1100.0,501.98612300789296,1100.0
2425.386196978211,1102.0,824.1720287061423,1102.0,1586.8526738870148,1102.0
4923.898572046052,1104.0,1207.9617765277037,1104.0,818.3207146147414,1104.0
3676.6878462667064,1106.0,1181.995393423141,1106.0,480.7334358905079,1106.0
4629.365652566689,1108.0,2149.8956767981044,1108.0,1935.0292126657496,1108.0
5200.607015288756,1110.0,1619.1754402064687,1110.0,676.6785612523929,1110.0
4642.852162539982,1112.0,433.6473497442177,1112.0,1619.353555785285,1112.0
2241.2677260537735,1114.0,802.5210570929257,1114.0,1057.6452382719453,1114.0
5021.268542134131,1116.0,703.7989187015341,1116.0,1391.8153489389092,1116.0
6505.793323582636,1118.0,1583.6219933273844,1118.0,1611.3021773797286,1118.0
2010.2715825508349,1120.0,1115.3874434602644,1120.0,1193.4260253509751,1120.0
1470.7054314144782,1122.0,501.12704670835734,1122.0,453.4405222064768,1122.0
2281.4103330690073,1124.0,574.7936787213462,1124.0,551.6134138625428,1124.0
6793.002381552175,1126.0,1549.2504089001102,1126.0,1278.3933166945694,1126.0
2161.431736462924,1128.0,1959.4128747504326,1128.0,2399.808241726965,1128.0
7285.783282171045,1130.0,752.1190580119076,1130.0,1050.018388592721,1130.0
2699.8313716814496,1132.0,1393.0860401793323,1132.0,1567.7071369548726,1132.0
8296.727490185172,1134.0,803.4580204706983,1134.0,435.05632818629454,1134.0
3909.574638952759,1136.0,1621.5957239632123,1136.0,781.3329879935866,1136.0
2730.4578901376804,1138.0,1839.893281441041,1138.0,825.841076402168,1138.0
3761.1724517584453,1140.0,826.1205755835708,1140.0,768.3680760189651,1140.0
11597.409273756553,1142.0,1738.5314011077855,1142.0,2172.744547563642,1142.0
30210.0269441368,1144.0,5242.0939010930015,1144.0,2068.6489406926985,1144.0
48940.132504780544,1146.0,8663.004184963836,1146.0,4307.439970545369,1146.0
17092.41012013626,1148.0,1845.7098864672632,1148.0,1018.2095998774248,1148.0
5557.102054692638,1150.0,1401.7357056207275,1150.0,763.6510257680111,1150.0
5672.320430850042,1152.0,1875.4349638460387,1152.0,1210.2291342945853,1152.0
7329.177011717641,1154.0,1230.3069980697942,1154.0,1439.9986535786745,1154.0
1232.396282974863,1156.0,847.7461110776482,1156.0,239.5611485018291,1156.0
4051.8468824609818,1158.0,1491.160930561874,1158.0,255.6117829816728,1158.0
7197.430689181655,1160.0,3124.5018745997,1160.0,1639.387258078437,1160.0
15522.001234998486,1162.0,977.8762781009993,1162.0,1182.760448510648,1162.0
5232.117932836208,1164.0,1720.127179320406,1164.0,2008.008598921449,1164.0
6980.422941600958,1166.0,1500.4537957161017,1166.0,1160.589994558948,1166.0
14580.330258248074,1168.0,1626.7670602062317,1168.0,428.0029418601231,1168.0
28594.272709967114,1170.0,462.8439568388134,1170.0,594.0479024875822,1170.0
18758.384223445584,1172.0,1035.9982870542171,1172.0,991.2398414826049,1172.0
2444.4537797333032,1174.0,1725.6164002439991,1174.0,31.638934379373527,1174.0
5633.350476387292,1176.0,729.1359500608244,1176.0,1199.3258246875976,1176.0
16770.27128250013,1178.0,1268.378380771738,1178.0,1526.383427862223,1178.0
15954.95362125161,1180.0,208.54365108826963,1180.0,171.28161010921568,1180.0
16692.390444847537,1182.0,831.5917329923931,1182.0,816.7085787689639,1182.0
7784.096302052924,1184.0,1029.5307467346472,1184.0,452.841153908068,1184.0
4512.134760344259,1186.0,245.38107459979673,1186.0,644.82384287548,1186.0
9544.49396591272,1188.0,1126.4385098222645,1188.0,1324.938773307801,1188.0
7592.479966226722,1190.0,377.86590722387086,1190.0,994.3886705562714,1190.0
12469.47833706564,1192.0,1278.5463116611809,1192.0,565.8275668629976,1192.0
11281.367560554867,1194.0,9413.376716552506,1194.0,4388.827365224596,1194.0
18714.240107332356,1196.0,10339.94765659591,1196.0,6901.3597426103115,1196.0
4611.655856542407,1198.0,4479.848361258729,1198.0,4041.0200592561214,1198.0
4740.759902525392,1200.0,3384.4188934297854,1200.0,2167.625481001557,1200.0
5694.069727588411,1202.0,2599.665669381015,1202.0,564.0970805368901,1202.0
1892.9814414924826,1204.0,1236.5263694719017,1204.0,1600.7434818034242,1204.0
6429.487142429327,1206.0,2729.5503115497118,1206.0,703.4492106265021,1206.0
5497.3526361170225,1208.0,3875.0400395949373,1208.0,1060.6883806762585,1208.0
456.70360713607516,1210.0,4388.871391342176,1210.0,738.1082913099235,1210.0
3262.899823759808,1212.0,5707.9019715282275,1212.0,2317.584363178569,1212.0
6063.033990131092,1214.0,3954.2316562931223,1214.0,1607.1356993498528,1214.0
11296.714491093611,1216.0,2722.3084816012133,1216.0,148.88276966127603,1216.0
8564.136659850668,1218.0,1209.3316029340033,1218.0,988.4061595652943,1218.0
7264.71062829977,1220.0,3414.0914440531724,1220.0,1128.1529749002962,1220.0
2097.081285075671,1222.0,2137.808084063036,1222.0,856.7124722849144,1222.0
998.8284920335456,1224.0,1037.6893488272526,1224.0,1051.846456020015,1224.0
1993.432678961258,1226.0,1071.5822626295892,1226.0,1177.4527081420363,1226.0
5307.079376962874,1228.0,874.1495040834155,1228.0,1003.2337585387124,1228.0
2976.5424311344073,1230.0,871.0854075329001,1230.0,284.8882659558902,1230.0
7491.99170882348,1232.0,630.2587381255687,1232.0,723.3019280390083,1232.0
5740.33308011372,1234.0,922.5304289322945,1234.0,1444.4223680218686,1234.0
6251.583126153054,1236.0,1041.6969573741683,1236.0,832.6089210798699,1236.0
2946.3753839528476,1238.0,178.37886942711987,1238.0,407.4138659511698,1238.0
3855.8374694339495,1240.0,628.0734309508952,1240.0,867.3857518243248,1240.0
4239.942653320565,1242.0,610.5644297098603,1242.0,1960.1418088927476,1242.0
30497.764752776493,1244.0,3567.758283496032,1244.0,5079.336377580913,1244.0
30350.255831546463,1246.0,3824.9599589253316,1246.0,3733.7708986058497,1246.0
4447.026485608967,1248.0,576.7030720024313,1248.0,748.1713245380564,1248.0
5919.1069900042685,1250.0,581.4867696091158,1250.0,793.869054290414,1250.0
7772.930679666494,1252.0,998.8470577593172,1252.0,645.1475191191691,1252.0
13419.001811210948,1254.0,511.26400517982034,1254.0,375.424245562964,1254.0
7727.731149394087,1256.0,484.12729425811597,1256.0,432.9831623480788,1256.0
5555.960361773774,1258.0,1906.997103852447,1258.0,202.5390846142252,1258.0
8274.18631482767,1260.0,959.2963974491656,1260.0,344.38491568675,1260.0
10966.259549655972,1262.0,792.9333208287384,1262.0,453.5441854819345,1262.0
6669.877490566014,1264.0,752.0473036433157,1264.0,450.26467524054567,1264.0
3920.3618335982305,1266.0,636.623791069128,1266.0,366.1451044343184,1266.0
19288.766622122297,1268.0,865.9663996561112,1268.0,328.2533876295144,1268.0
30298.238688789275,1270.0,1526.7507626652427,1270.0,602.6693810473971,1270.0
18525.938755910254,1272.0,1072.1553809871837,1272.0,731.4339550980454,1272.0
5016.537636561598,1274.0,423.48364963674015,1274.0,216.4673951255584,1274.0
3768.2160573064198,1276.0,175.75611236909893,1276.0,696.0036126478951,1276.0
4506.798769645679,1278.0,314.90406099553013,1278.0,375.9539036121743,1278.0
7070.591369544432,1280.0,1330.2793513361307,1280.0,107.13106504362918,1280.0
4587.0066559405195,1282.0,1807.4880623473048,1282.0,202.29304965005616,1282.0
2354.9568826850928,1284.0,576.2920384549543,1284.0,1146.979628392908,1284.0
4600.134053680742,1286.0,1382.1229487620558,1286.0,729.6915883408145,1286.0
3457.0472371926153,1288.0,735.6672358384457,1288.0,227.08503442182644,1288.0
5763.648373507371,1290.0,495.0807556231,1290.0,460.82115183724636,1290.0
6081.445945050069,1292.0,900.0138391481728,1292.0,1109.6524554285234,1292.0
16100.756857332031,1294.0,895.4104261588329,1294.0,2587.2377532791656,1294.0
20153.794089394865,1296.0,816.6069726068362,1296.0,2108.200293529116,1296.0
8556.89844316598,1298.0,1553.4896442495967,1298.0,1017.1285601339712,1298.0
3873.943204221092,1300.0,689.7967887470569,1300.0,1080.2122080791362,1300.0
10316.503747113857,1302.0,1242.903119958111,1302.0,1723.7348436088098,1302.0
6965.778037669652,1304.0,1090.2155886735216,1304.0,1193.2285951390231,1304.0
16867.929695737756,1306.0,847.2167971809885,1306.0,181.969296379831,1306.0
14371.70679940631,1308.0,1643.2780508419376,1308.0,355.0375238166337,1308.0
305.29683483069977,1310.0,1526.4130978252072,1310.0,603.5482160349416,1310.0
4181.156678250562,1312.0,2763.253963384544,1312.0,758.5861593770538,1312.0
8432.783088307253,1314.0,337.9568843332944,1314.0,509.2519310011913,1314.0
10979.960074379796,1316.0,269.40068828447124,1316.0,618.9972483663242,1316.0
7300.670358649768,1318.0,2368.9605090960736,1318.0,726.4806102458687,1318.0
6883.427143844455,1320.0,2331.7013771199527,1320.0,592.6928421186101,1320.0
9560.907494868743,1322.0,1566.035956581383,1322.0,690.3411872793632,1322.0
5626.294875697624,1324.0,846.0311060788597,1324.0,1067.0829486008097,1324.0
1963.739817013007,1326.0,1066.1312707025097,1326.0,525.9087650298118,1326.0
5403.698508171546,1328.0,919.1883710391131,1328.0,169.98444136064063,1328.0
3766.7696784951004,1330.0,727.4035998734167,1330.0,894.2767660775296,1330.0
3408.9846679112175,1332.0,1109.0141113044933,1332.0,1065.1960013785076,1332.0
4277.552521788802,1334.0,1089.1939861109342,1334.0,713.9456631555842,1334.0
8091.877355018128,1336.0,619.4507711714133,1336.0,653.4432972450387,1336.0
5494.627342781697,1338.0,1007.9059537612446,1338.0,865.3601478164727,1338.0
10492.07944914176,1340.0,1155.1610698705979,1340.0,501.11060847739304,1340.0
7756.275600981119,1342.0,1650.2227945976495,1342.0,1180.3622022747788,1342.0
34518.66151453049,1344.0,5763.693530721657,1344.0,4909.573898894699,1344.0
28191.87330454517,1346.0,3291.1852273333716,1346.0,3472.986294422469,1346.0
6922.4607198211725,1348.0,605.951541704673,1348.0,1168.9234201318204,1348.0
6629.91976162414,1350.0,1812.869327122177,1350.0,1930.2526824373383,1350.0
5891.419976859405,1352.0,2530.0294736907126,1352.0,1855.349817995913,1352.0
3075.85140315139,1354.0,1790.7220144905655,1354.0,1192.5127422939945,1354.0
1352.7042453664942,1356.0,380.26691130011983,1356.0,1450.3085379423592,1356.0
3566.3102949963236,1358.0,1753.9860345762772,1358.0,744.9364732872639,1358.0
8964.33248085177,1360.0,2786.828384812404,1360.0,1033.4219051605908,1360.0
8002.667512577872,1362.0,2621.309795179178,1362.0,1128.5892236786476,1362.0
14490.406098993817,1364.0,1180.5200035588273,1364.0,1063.9750085222288,1364.0
5339.995272177371,1366.0,1316.1169013395483,1366.0,581.4310210769363,1366.0
3153.8074653383946,1368.0,2955.576817594769,1368.0,1286.040300841646,1368.0
1791.5889457077958,1370.0,2266.8881546679227,1370.0,1121.9144736866838,1370.0
3547.309592841465,1372.0,376.6744006235679,1372.0,1091.540863308984,1372.0
5673.124686502998,1374.0,572.887783799953,1374.0,1167.643983334953,1374.0
4908.451375362825,1376.0,271.23133946550035,1376.0,1220.4365040070784,1376.0
4737.1492072105375,1378.0,1090.6295950731585,1378.0,745.6531342322405,1378.0
9287.276656283637,1380.0,1827.340482220395,1380.0,1170.643188699328,1380.0
7167.976412782488,1382.0,2539.519488531437,1382.0,1696.6918345901806,1382.0
910.9679820668663,1384.0,1852.125857235525,1384.0,793.5881119320279,1384.0
2089.9063932213935,1386.0,858.4828402790203,1386.0,115.47309832622474,1386.0
4571.124694968061,1388.0,1187.0374659165807,1388.0,661.7009636194013,1388.0
11205.954501822858,1390.0,690.8385024280078,1390.0,1151.781094107188,1390.0
12877.124834961758,1392.0,1989.557005262241,1392.0,818.1381882168275,1392.0
51532.105092135695,1394.0,7601.914452902744,1394.0,5008.284851232875,1394.0
35311.27629333686,1396.0,4155.34755453265,1396.0,3575.0479415729496,1396.0
7236.39095165881,1398.0,955.2036705399437,1398.0,1011.1190496209521,1398.0
5032.58287322581,1400.0,223.78420770731424,1400.0,859.3682732904629,1400.0
3488.6002859174787,1402.0,519.7356008652574,1402.0,255.20193505949408,1402.0
19423.423771843056,1404.0,1582.8256022975684,1404.0,3412.4386738814196,1404.0
18453.483029862637,1406.0,1736.3989242951047,1406.0,2946.4836263738443,1406.0
8463.188775852172,1408.0,1159.6409437360328,1408.0,717.8358565319505,1408.0
4231.93363737735,1410.0,524.2528048393102,1410.0,1274.3484632318325,1410.0
2245.658024180527,1412.0,1433.1085393278147,1412.0,1137.268556634592,1412.0
2662.821124692248,1414.0,1130.6614295786358,1414.0,208.25989803781516,1414.0
3494.5464474244454,1416.0,1247.9163531108347,1416.0,510.0446305948393,1416.0
2878.580765555963,1418.0,1299.8355747200305,1418.0,181.54002549009084,1418.0
10280.650773601103,1420.0,1020.7801871051348,1420.0,114.92750981633702,1420.0
1914.4191262322518,1422.0,639.7743428645008,1422.0,1016.70019159002,1422.0
2984.4668446985784,1424.0,921.3312347152796,1424.0,1374.0007109878227,1424.0
1710.014822947753,1426.0,770.9451621709599,1426.0,348.7795031568276,1426.0
7957.518981450389,1428.0,886.6367515841042,1428.0,1445.2928935780317,1428.0
13159.45972286648,1430.0,2310.0765223788226,1430.0,888.5450037581247,1430.0
8801.639832951721,1432.0,2424.725752411698,1432.0,837.6063764227996,1432.0
8031.014615345101,1434.0,1267.2930209850063,1434.0,584.286687142795,1434.0
4262.237768687455,1436.0,1385.8401884606337,1436.0,479.49918105023175,1436.0
6054.674831789819,1438.0,1391.9032491427574,1438.0,1400.29835843779,1438.0
5191.594759443467,1440.0,496.8572268693738,1440.0,1525.524562667765,1440.0
7146.864568644894,1442.0,2273.592194922707,1442.0,1709.622140868271,1442.0
21545.205229093215,1444.0,2805.9199538873663,1444.0,3348.3434017924365,1444.0
12129.46834591858,1446.0,2205.3168540522433,1446.0,4805.634564443224,1446.0
6934.032690182601,1448.0,2656.3481574231364,1448.0,4680.831228801907,1448.0
4761.510472769375,1450.0,1483.4184382615306,1450.0,2120.4288033644634,1450.0
3951.9807052887777,1452.0,1634.3141171876775,1452.0,3970.9988115792044,1452.0
7269.384887145483,1454.0,1910.3296962134998,1454.0,5916.542385665499,1454.0
4037.265637797175,1456.0,197.35638135283466,1456.0,854.4942063249164,1456.0
3274.1066652460804,1458.0,915.5392083168329,1458.0,2809.310160515387,1458.0
2345.7781097869038,1460.0,973.5271768983853,1460.0,4399.167241258922,1460.0
10822.677901920855,1462.0,518.6234436093584,1462.0,1169.5630622054546,1462.0
15238.269138419793,1464.0,504.9699782899201,1464.0,1326.66284796709,1464.0
6520.163638199628,1466.0,1017.9658722602452,1466.0,1545.0455738054395,1466.0
3070.369786701518,1468.0,1825.4735185968802,1468.0,383.196655607188,1468.0
